오늘따라 분위기가 뭔가 침울해요,O O O S-FEELING
뭔가 많이 좀 침통해요,O O O S-FEELING
오늘 좀 음 탄식해요,O O O S-FEELING
오늘 좀 많이 통탄해요,O O O S-FEELING
오늘 좀 기분이 한숨나와요,O O O S-FEELING
오늘 좀 왠지 한스러워요,O O O S-FEELING
오늘 좀 상당히 한탄해요,O O O S-FEELING
오늘 좀 되게 허무해요,O O O S-FEELING
오늘 어쩐지 많이 허전해요,O O O S-FEELING
오늘 어쩐지 기분이 허탈해요,O O O S-FEELING
오늘 어쩐지 나 후회해요,O O O S-FEELING
오늘 어쩐지 상당히 휑해요,O O O S-FEELING
오늘 어쩐지 사실 겁나요,O O O S-FEELING
오늘 어쩐지 되게 겁쟁이에요,O O O S-FEELING
오늘 정말 많이 긴박해요,O O O S-FEELING
오늘 정말 기분이 긴장돼요,O O O S-FEELING
오늘 정말 나 두려워요,O O O S-FEELING
오늘 기분이 많이 무서워요,O O O S-FEELING
오늘 상당히 여기 무시무시해요,O O O S-FEELING
오늘 여기 분위기가 불안정해요,O O O S-FEELING
좀 여기 상당히 불안해요,O O O S-FEELING
좀 여기 분위기가 살벌해요,O O O S-FEELING
나 오늘 좀 새파래져요,O O O S-FEELING
나 오늘 음 섬뜩해요,O O O S-FEELING
나 오늘 많이 소름끼쳐요,O O O S-FEELING
나 오늘 기분이 스산해요,O O O S-FEELING
나 기분이 오늘 아슬아슬해요,O O O S-FEELING
기분이 나 오늘 아찔해요,O O O S-FEELING
기분이 음 좀 안절부절해요,O O O S-FEELING
기분이 오늘 좀 오싹해요,O O O S-FEELING
기분이 오늘 많이 으스스해요,O O O S-FEELING
어쩐지 기분이 오늘 을씨년스러워요,O O O S-FEELING
왠지 오늘 기분이 잔인해요,O O O S-FEELING
왠지 나 오늘 잔혹해요,O O O S-FEELING
사실 나 오늘 조마조마해요,O O O S-FEELING
오늘 나 사실 초조해요,O O O S-FEELING
나 오늘 사실 아파요,O O O S-FEELING
요즘 나 사실 헤어졌어요,O O O S-FEELING
요즘 나 상당히 떨어졌어요,O O O S-FEELING
요즘 나 많이 다쳤어요,O O O S-FEELING
요즘 나 되게 꿀꿀해요,O O O S-FEELING
오늘따라 여기 되게 갑갑해요,O O O S-FEELING
오늘따라 여기 분위기가 고리타분해요,O O O S-FEELING
오늘따라 왠지 여기 귀찮아요,O O O S-FEELING
오늘따라 분위기가 뭔가 답답해요,O O O S-FEELING
뭔가 많이 좀 따분해요,O O O S-FEELING
오늘 좀 음 무료해요,O O O S-FEELING
오늘 좀 많이 서먹해요,O O O S-FEELING
오늘 좀 기분이 신통찮아요,O O O S-FEELING
오늘 좀 왠지 싫증나요,O O O S-FEELING
오늘 좀 상당히 심드렁해요,O O O S-FEELING
오늘 좀 되게 심심해요,O O O S-FEELING
오늘 어쩐지 많이 어색해요,O O O S-FEELING
오늘 어쩐지 기분이 재미없어요,O O O S-FEELING
오늘 어쩐지 나 지겨워요,O O O S-FEELING
오늘 어쩐지 상당히 지긋지긋해요,O O O S-FEELING
오늘 어쩐지 사실 지루해요,O O O S-FEELING
오늘 어쩐지 되게 집 가고 싶어요,O O O B-FEELING I-FEELING E-FEELING
오늘 정말 많이 골치아파요,O O O S-FEELING
오늘 정말 기분이 기진맥진해요,O O O S-FEELING
오늘 정말 나 아파요,O O O S-FEELING
오늘 기분이 많이 지끈거려요,O O O S-FEELING
오늘 상당히 여기 피곤해요,O O O S-FEELING
오늘 여기 분위기가 잠와요,O O O S-FEELING
좀 여기 상당히 졸려요,O O O S-FEELING
좀 여기 분위기가 싫어요,O O O S-FEELING
나 오늘 좀 속이 안 좋아요,O O O B-FEELING I-FEELING E-FEELING
나 오늘 음 꽝이에요,O O O S-FEELING
나 오늘 많이 메롱이에요,O O O S-FEELING
나 오늘 기분이 스트레스 받아요,O O O B-FEELING E-FEELING
나 기분이 오늘 별로에요,O O O S-FEELING
기분이 나 오늘 기분나빠요,O O O S-FEELING
기분이 음 좀 힘들어요,O O O S-FEELING
기분이 오늘 좀 야근이에요,O O O S-FEELING
기분이 오늘 많이 잠이 안와요,O O O B-FEELING E-FEELING
어쩐지 기분이 오늘 무기력해요,O O O S-FEELING
왠지 오늘 기분이 수면부족이에요,O O O S-FEELING
왠지 나 오늘 정신줄 놓았어요,O O O B-FEELING E-FEELING
사실 나 오늘 망했어요,O O O S-FEELING
오늘 나 사실 갑작스러워요,O O O S-FEELING
나 오늘 사실 경악했어요,O O O S-FEELING
요즘 나 사실 급작스러워요,O O O S-FEELING
요즘 나 상당히 기겁했어요,O O O S-FEELING
요즘 나 많이 기절초풍했어요,O O O S-FEELING
요즘 나 되게 기절했어요,O O O S-FEELING
오늘따라 여기 되게 까무러쳐요,O O O S-FEELING
오늘따라 여기 분위기가 당혹스러워요,O O O S-FEELING
오늘따라 왠지 여기 당황스러워요,O O O S-FEELING
오늘따라 분위기가 뭔가 뜨악했어요,O O O S-FEELING
뭔가 많이 좀 만만치않아요,O O O S-FEELING
오늘 좀 음 충격받았어요,O O O S-FEELING
오늘 좀 많이 움찔했어요,O O O S-FEELING
오늘 좀 기분이 이상해요,O O O S-FEELING
오늘 좀 왠지 철렁했어요,O O O S-FEELING
오늘 좀 상당히 충격적이에요,O O O S-FEELING
오늘 좀 되게 흠칫했어요,O O O S-FEELING
오늘 어쩐지 많이 격노했어요,O O O S-FEELING
오늘 어쩐지 기분이 격분했어요,O O O S-FEELING
오늘 어쩐지 나 격앙돼요,O O O S-FEELING
오늘 어쩐지 상당히 격양돼요,O O O S-FEELING
오늘 어쩐지 사실 격해져요,O O O S-FEELING
오늘 어쩐지 되게 괘씸해요,O O O S-FEELING
오늘 정말 많이 굴욕적이에요,O O O S-FEELING
오늘 정말 기분이 기분나빠요,O O O S-FEELING
오늘 정말 나 나빠요,O O O S-FEELING
오늘 기분이 많이 노여워해요,O O O S-FEELING
오늘 상당히 여기 멸시당해요,O O O S-FEELING
오늘 여기 분위기가 모멸감들어요,O O O S-FEELING
좀 여기 상당히 모욕적이에요,O O O S-FEELING
좀 여기 분위기가 못됐어요,O O O S-FEELING
나 오늘 좀 무시당했어요,O O O S-FEELING
나 오늘 음 미워요,O O O S-FEELING
나 오늘 많이 버럭했어요,O O O S-FEELING
나 오늘 기분이 분노해요,O O O S-FEELING
나 기분이 오늘 분통터져요,O O O S-FEELING
기분이 나 오늘 분해요,O O O S-FEELING
기분이 음 좀 불만스러워요,O O O S-FEELING
기분이 오늘 좀 불만족스러워요,O O O S-FEELING
기분이 오늘 많이 비아냥거려요,O O O S-FEELING
어쩐지 기분이 오늘 삐쳤어요,O O O S-FEELING
왠지 오늘 기분이 속썩여요,O O O S-FEELING
왠지 나 오늘 신경질적이에요,O O O S-FEELING
사실 나 오늘 심술궂어요,O O O S-FEELING
오늘 나 사실 야박해요,O O O S-FEELING
나 오늘 사실 약올라요,O O O S-FEELING
요즘 나 사실 얄미워요,O O O S-FEELING
요즘 나 상당히 어이없어요,O O O S-FEELING
요즘 나 많이 언짢아요,O O O S-FEELING
요즘 나 되게 울화통터져요,O O O S-FEELING
오늘따라 여기 되게 원망스러워요,O O O S-FEELING
오늘따라 여기 분위기가 의심스러워요,O O O S-FEELING
오늘따라 왠지 여기 증오해요,O O O S-FEELING
오늘따라 분위기가 뭔가 지랄해요,O O O S-FEELING
뭔가 많이 좀 질투해요,O O O S-FEELING
오늘 좀 음 짜증나요,O O O S-FEELING
오늘 좀 많이 치가 떨려요,O O O B-FEELING E-FEELING
오늘 좀 기분이 치밀어올라요,O O O S-FEELING
오늘 좀 왠지 치사해요,O O O S-FEELING
오늘 좀 상당히 치욕적이에요,O O O S-FEELING
오늘 좀 되게 고통스러워요,O O O S-FEELING
오늘 어쩐지 많이 죽고싶어요,O O O S-FEELING
오늘 어쩐지 기분이 토나와요,O O O S-FEELING
오늘 어쩐지 나 화나요,O O O S-FEELING
어쩐지 여기 가뿐하네,O O S-FEELING
어쩐지 분위기가 갈구하네,O O S-FEELING
어쩐지 되게 갈망하네,O O S-FEELING
여기 분위기가 감개무량하네,O O S-FEELING
여기 되게 감격했네,O O S-FEELING
여기 오늘따라 감동했네,O O S-FEELING
여기 상당히 감미롭네,O O S-FEELING
여기 왠지 감사하네,O O S-FEELING
요즘 나 감질나네,O O S-FEELING
요즘 상당히 경쾌하네,O O S-FEELING
요즘 사실 고맙네,O O S-FEELING
요즘 있잖아 궁금하네,O O S-FEELING
요즘 기분이 근사하네,O O S-FEELING
요즘 정말 기분좋네,O O S-FEELING
요즘 많이 기쁘네,O O S-FEELING
분위기가 되게 낭만적이네,O O S-FEELING
분위기가 많이 달갑네,O O S-FEELING
요즘 부쩍 대견하네,O O S-FEELING
부쩍 요즘 두근거리네,O O S-FEELING
나 부쩍 따뜻하네,O O S-FEELING
요즘따라 부쩍 따스하네,O O S-FEELING
오늘 좀 음 만족스럽네,O O O S-FEELING
오늘 좀 많이 반갑네,O O O S-FEELING
오늘 좀 기분이 보기좋네,O O O S-FEELING
오늘 좀 왠지 부러워하네,O O O S-FEELING
오늘 좀 상당히 뿌듯하네,O O O S-FEELING
오늘 좀 되게 사랑스럽네,O O O S-FEELING
오늘 어쩐지 많이 상쾌하네,O O O S-FEELING
오늘 어쩐지 기분이 상큼하네,O O O S-FEELING
오늘 어쩐지 나 설레네,O O O S-FEELING
오늘 어쩐지 상당히 섹시하네,O O O S-FEELING
오늘 어쩐지 사실 속시원하네,O O O S-FEELING
오늘 어쩐지 되게 신나네,O O O S-FEELING
오늘 정말 많이 신명나네,O O O S-FEELING
오늘 정말 기분이 신바람나네,O O O S-FEELING
오늘 정말 나 신비롭네,O O O S-FEELING
오늘 기분이 많이 싱글벙글하네,O O O S-FEELING
오늘 상당히 여기 아리송하네,O O O S-FEELING
오늘 여기 분위기가 알쏭달쏭하네,O O O S-FEELING
좀 여기 상당히 어여쁘네,O O O S-FEELING
좀 여기 분위기가 예쁘네,O O O S-FEELING
나 오늘 좀 우아하네,O O O S-FEELING
나 오늘 음 웃네,O O O S-FEELING
나 오늘 많이 웃어넘기네,O O O S-FEELING
나 오늘 기분이 유쾌하네,O O O S-FEELING
나 기분이 오늘 자부하네,O O O S-FEELING
기분이 나 오늘 재미있네,O O O S-FEELING
기분이 음 좀 조심스럽네,O O O S-FEELING
기분이 오늘 좀 좋네,O O O S-FEELING
기분이 오늘 많이 즐겁네,O O O S-FEELING
어쩐지 기분이 오늘 천만다행이네,O O O S-FEELING
왠지 오늘 기분이 친근하네,O O O S-FEELING
왠지 나 오늘 친숙하네,O O O S-FEELING
사실 나 오늘 콩닥거리네,O O O S-FEELING
오늘 나 사실 쾌적하네,O O O S-FEELING
나 오늘 사실 탐나하네,O O O S-FEELING
요즘 나 사실 통쾌하네,O O O S-FEELING
요즘 나 상당히 편안하네,O O O S-FEELING
요즘 나 많이 행복하네,O O O S-FEELING
요즘 나 되게 후련하네,O O O S-FEELING
오늘따라 여기 되게 훌륭하네,O O O S-FEELING
오늘따라 여기 분위기가 흐뭇하네,O O O S-FEELING
오늘따라 왠지 여기 흡족하네,O O O S-FEELING
오늘따라 분위기가 뭔가 흥겹네,O O O S-FEELING
뭔가 많이 좀 흥미롭네,O O O S-FEELING
오늘 좀 음 희희낙락하네,O O O S-FEELING
오늘 좀 많이 이쁘네,O O O S-FEELING
오늘 좀 기분이 가슴아프네,O O O S-FEELING
오늘 좀 왠지 가슴앓이하네,O O O S-FEELING
오늘 좀 상당히 각박하네,O O O S-FEELING
오늘 좀 되게 간절하네,O O O S-FEELING
오늘 어쩐지 많이 걱정하네,O O O S-FEELING
오늘 어쩐지 기분이 고달프네,O O O S-FEELING
오늘 어쩐지 나 고독하네,O O O S-FEELING
오늘 어쩐지 상당히 곤욕스럽네,O O O S-FEELING
오늘 어쩐지 사실 공허하네,O O O S-FEELING
오늘 어쩐지 되게 괴롭네,O O O S-FEELING
오늘 정말 많이 그리워하네,O O O S-FEELING
오늘 정말 기분이 근심스럽네,O O O S-FEELING
오늘 정말 나 글썽글썽하네,O O O S-FEELING
오늘 기분이 많이 기구하네,O O O S-FEELING
오늘 상당히 여기 기운없네,O O O S-FEELING
오늘 여기 분위기가 낙담하네,O O O S-FEELING
좀 여기 상당히 낙심하네,O O O S-FEELING
좀 여기 분위기가 난처하네,O O O S-FEELING
나 오늘 좀 낭패스럽네,O O O S-FEELING
나 오늘 음 막막하네,O O O S-FEELING
나 오늘 많이 망연자실하네,O O O S-FEELING
나 오늘 기분이 먹먹하네,O O O S-FEELING
나 기분이 오늘 미안하네,O O O S-FEELING
기분이 나 오늘 북받치네,O O O S-FEELING
기분이 음 좀 부끄럽네,O O O S-FEELING
기분이 오늘 좀 불쌍하네,O O O S-FEELING
기분이 오늘 많이 불행하네,O O O S-FEELING
어쩐지 기분이 오늘 비참하네,O O O S-FEELING
왠지 오늘 기분이 비탄하네,O O O S-FEELING
왠지 나 오늘 비통하네,O O O S-FEELING
사실 나 오늘 뼈저리네,O O O S-FEELING
오늘 나 사실 사무치네,O O O S-FEELING
나 오늘 사실 서럽네,O O O S-FEELING
요즘 나 사실 서운하네,O O O S-FEELING
요즘 나 상당히 섭섭하네,O O O S-FEELING
요즘 나 많이 속상하네,O O O S-FEELING
요즘 나 되게 송구하네,O O O S-FEELING
오늘따라 여기 되게 숙연하네,O O O S-FEELING
오늘따라 여기 분위기가 슬퍼하네,O O O S-FEELING
오늘따라 왠지 여기 실망하네,O O O S-FEELING
오늘따라 분위기가 뭔가 심각하네,O O O S-FEELING
뭔가 많이 좀 심란하네,O O O S-FEELING
오늘 좀 음 쓸쓸하네,O O O S-FEELING
오늘 좀 많이 씁쓸하네,O O O S-FEELING
오늘 좀 기분이 아깝네,O O O S-FEELING
오늘 좀 왠지 아쉽네,O O O S-FEELING
오늘 좀 상당히 안쓰럽네,O O O S-FEELING
오늘 좀 되게 안타깝네,O O O S-FEELING
오늘 어쩐지 많이 암담하네,O O O S-FEELING
오늘 어쩐지 기분이 암울하네,O O O S-FEELING
오늘 어쩐지 나 애끓네,O O O S-FEELING
오늘 어쩐지 상당히 애처롭네,O O O S-FEELING
오늘 어쩐지 사실 야속하네,O O O S-FEELING
오늘 어쩐지 되게 외롭네,O O O S-FEELING
오늘 정말 많이 우울하네,O O O S-FEELING
오늘 정말 기분이 우네,O O O S-FEELING
오늘 정말 나 울먹이네,O O O S-FEELING
오늘 기분이 많이 울적하네,O O O S-FEELING
오늘 상당히 여기 울컥하네,O O O S-FEELING
오늘 여기 분위기가 원통하네,O O O S-FEELING
좀 여기 상당히 유감스럽네,O O O S-FEELING
좀 여기 분위기가 음울하네,O O O S-FEELING
나 오늘 좀 자책하네,O O O S-FEELING
나 오늘 음 자포자기하네,O O O S-FEELING
나 오늘 많이 적적하네,O O O S-FEELING
나 오늘 기분이 절규하네,O O O S-FEELING
나 기분이 오늘 절망하네,O O O S-FEELING
기분이 나 오늘 절박하네,O O O S-FEELING
기분이 음 좀 절실하네,O O O S-FEELING
기분이 오늘 좀 좌절되네,O O O S-FEELING
기분이 오늘 많이 죄송하네,O O O S-FEELING
어쩐지 기분이 오늘 죄책감드네,O O O S-FEELING
왠지 오늘 기분이 주눅드네,O O O S-FEELING
왠지 나 오늘 짠하네,O O O S-FEELING
사실 나 오늘 찡하네,O O O S-FEELING
오늘 나 사실 착잡하네,O O O S-FEELING
나 오늘 사실 참담하네,O O O S-FEELING
요즘 나 사실 참회하네,O O O S-FEELING
요즘 나 상당히 창피하네,O O O S-FEELING
요즘 나 많이 처량하네,O O O S-FEELING
요즘 나 되게 처절하네,O O O S-FEELING
오늘따라 여기 되게 처참하네,O O O S-FEELING
오늘따라 여기 분위기가 초라하네,O O O S-FEELING
오늘따라 왠지 여기 측은하네,O O O S-FEELING
오늘따라 분위기가 뭔가 침울하네,O O O S-FEELING
뭔가 많이 좀 침통하네,O O O S-FEELING
오늘 좀 음 탄식하네,O O O S-FEELING
오늘 좀 많이 통탄하네,O O O S-FEELING
오늘 좀 기분이 한숨나오네,O O O S-FEELING
오늘 좀 왠지 한스럽네,O O O S-FEELING
오늘 좀 상당히 한탄하네,O O O S-FEELING
오늘 좀 되게 허무하네,O O O S-FEELING
오늘 어쩐지 많이 허전하네,O O O S-FEELING
오늘 어쩐지 기분이 허탈하네,O O O S-FEELING
오늘 어쩐지 나 후회하네,O O O S-FEELING
오늘 어쩐지 상당히 휑하네,O O O S-FEELING
오늘 어쩐지 사실 겁나네,O O O S-FEELING
오늘 어쩐지 되게 겁쟁이네,O O O S-FEELING
오늘 정말 많이 긴박하네,O O O S-FEELING
오늘 정말 기분이 긴장되네,O O O S-FEELING
오늘 정말 나 두렵네,O O O S-FEELING
오늘 기분이 많이 무섭네,O O O S-FEELING
오늘 상당히 여기 무시무시하네,O O O S-FEELING
오늘 여기 분위기가 불안정하네,O O O S-FEELING
좀 여기 상당히 불안하네,O O O S-FEELING
좀 여기 분위기가 살벌하네,O O O S-FEELING
나 오늘 좀 새파래지네,O O O S-FEELING
나 오늘 음 섬뜩하네,O O O S-FEELING
나 오늘 많이 소름끼치네,O O O S-FEELING
나 오늘 기분이 스산하네,O O O S-FEELING
나 기분이 오늘 아슬아슬하네,O O O S-FEELING
기분이 나 오늘 아찔하네,O O O S-FEELING
기분이 음 좀 안절부절하네,O O O S-FEELING
기분이 오늘 좀 오싹하네,O O O S-FEELING
기분이 오늘 많이 으스스하네,O O O S-FEELING
어쩐지 기분이 오늘 을씨년스럽네,O O O S-FEELING
왠지 오늘 기분이 잔인하네,O O O S-FEELING
왠지 나 오늘 잔혹하네,O O O S-FEELING
사실 나 오늘 조마조마하네,O O O S-FEELING
오늘 나 사실 초조하네,O O O S-FEELING
나 오늘 사실 아프네,O O O S-FEELING
요즘 나 사실 헤어졌네,O O O S-FEELING
요즘 나 상당히 떨어졌네,O O O S-FEELING
요즘 나 많이 다쳤네,O O O S-FEELING
요즘 나 되게 꿀꿀하네,O O O S-FEELING
오늘따라 여기 되게 갑갑하네,O O O S-FEELING
오늘따라 여기 분위기가 고리타분하네,O O O S-FEELING
오늘따라 왠지 여기 귀찮네,O O O S-FEELING
오늘따라 분위기가 뭔가 답답하네,O O O S-FEELING
뭔가 많이 좀 따분하네,O O O S-FEELING
오늘 좀 음 무료하네,O O O S-FEELING
오늘 좀 많이 서먹하네,O O O S-FEELING
오늘 좀 기분이 신통찮네,O O O S-FEELING
오늘 좀 왠지 싫증나네,O O O S-FEELING
오늘 좀 상당히 심드렁하네,O O O S-FEELING
오늘 좀 되게 심심하네,O O O S-FEELING
오늘 어쩐지 많이 어색하네,O O O S-FEELING
오늘 어쩐지 기분이 재미없네,O O O S-FEELING
오늘 어쩐지 나 지겹네,O O O S-FEELING
오늘 어쩐지 상당히 지긋지긋하네,O O O S-FEELING
오늘 어쩐지 사실 지루하네,O O O S-FEELING
오늘 어쩐지 되게 집 가고 싶네,O O O B-FEELING I-FEELING E-FEELING
오늘 정말 많이 골치 아프네,O O O B-FEELING E-FEELING
오늘 정말 기분이 기진맥진하네,O O O S-FEELING
오늘 정말 나 아프네,O O O S-FEELING
오늘 기분이 많이 지끈거리네,O O O S-FEELING
오늘 상당히 여기 피곤하네,O O O S-FEELING
오늘 여기 분위기가 잠오네,O O O S-FEELING
좀 여기 상당히 졸리네,O O O S-FEELING
좀 여기 분위기가 싫네,O O O S-FEELING
나 오늘 좀 속이 안 좋네,O O O B-FEELING I-FEELING E-FEELING
나 오늘 음 꽝이네,O O O S-FEELING
나 오늘 많이 메롱이네,O O O S-FEELING
나 오늘 기분이 스트레스 받네,O O O B-FEELING E-FEELING
나 기분이 오늘 별로네,O O O S-FEELING
기분이 나 오늘 기분나쁘네,O O O S-FEELING
기분이 음 좀 힘드네,O O O S-FEELING
기분이 오늘 좀 야근이네,O O O S-FEELING
기분이 오늘 많이 잠이 안오네,O O O B-FEELING E-FEELING
어쩐지 기분이 오늘 무기력하네,O O O S-FEELING
왠지 오늘 기분이 수면부족이네,O O O S-FEELING
왠지 나 오늘 정신줄 놓았네,O O O B-FEELING E-FEELING
사실 나 오늘 망했네,O O O S-FEELING
오늘 나 사실 갑작스럽네,O O O S-FEELING
나 오늘 사실 경악했네,O O O S-FEELING
요즘 나 사실 급작스럽네,O O O S-FEELING
요즘 나 상당히 기겁했네,O O O S-FEELING
요즘 나 많이 기절초풍했네,O O O S-FEELING
요즘 나 되게 기절했네,O O O S-FEELING
오늘따라 여기 되게 까무러치네,O O O S-FEELING
오늘따라 여기 분위기가 당혹스럽네,O O O S-FEELING
오늘따라 왠지 여기 당황스럽네,O O O S-FEELING
오늘따라 분위기가 뭔가 뜨악했네,O O O S-FEELING
뭔가 많이 좀 만만치않네,O O O S-FEELING
오늘 좀 음 충격받았네,O O O S-FEELING
오늘 좀 많이 움찔했네,O O O S-FEELING
오늘 좀 기분이 이상하네,O O O S-FEELING
오늘 좀 왠지 철렁했네,O O O S-FEELING
오늘 좀 상당히 충격적이네,O O O S-FEELING
오늘 좀 되게 흠칫했네,O O O S-FEELING
오늘 어쩐지 많이 격노했네,O O O S-FEELING
오늘 어쩐지 기분이 격분했네,O O O S-FEELING
오늘 어쩐지 나 격앙되네,O O O S-FEELING
오늘 어쩐지 상당히 격양되네,O O O S-FEELING
오늘 어쩐지 사실 격해지네,O O O S-FEELING
오늘 어쩐지 되게 괘씸하네,O O O S-FEELING
오늘 정말 많이 굴욕적이네,O O O S-FEELING
오늘 정말 기분이 기분나쁘네,O O O S-FEELING
오늘 정말 나 나쁘네,O O O S-FEELING
오늘 기분이 많이 노여워하네,O O O S-FEELING
오늘 상당히 여기 멸시당하네,O O O S-FEELING
오늘 여기 분위기가 모멸감드네,O O O S-FEELING
좀 여기 상당히 모욕적이네,O O O S-FEELING
좀 여기 분위기가 못됐네,O O O S-FEELING
나 오늘 좀 무시당했네,O O O S-FEELING
나 오늘 음 밉네,O O O S-FEELING
나 오늘 많이 버럭했네,O O O S-FEELING
나 오늘 기분이 분노하네,O O O S-FEELING
나 기분이 오늘 분통터지네,O O O S-FEELING
기분이 나 오늘 분하네,O O O S-FEELING
기분이 음 좀 불만스럽네,O O O S-FEELING
기분이 오늘 좀 불만족스럽네,O O O S-FEELING
기분이 오늘 많이 비아냥거리네,O O O S-FEELING
어쩐지 기분이 오늘 삐쳤네,O O O S-FEELING
왠지 오늘 기분이 속썩이네,O O O S-FEELING
왠지 나 오늘 신경질적이네,O O O S-FEELING
사실 나 오늘 심술궂네,O O O S-FEELING
오늘 나 사실 야박하네,O O O S-FEELING
나 오늘 사실 약오르네,O O O S-FEELING
요즘 나 사실 얄밉네,O O O S-FEELING
요즘 나 상당히 어이없네,O O O S-FEELING
요즘 나 많이 언짢네,O O O S-FEELING
요즘 나 되게 울화통터지네,O O O S-FEELING
오늘따라 여기 되게 원망스럽네,O O O S-FEELING
오늘따라 여기 분위기가 의심스럽네,O O O S-FEELING
오늘따라 왠지 여기 증오하네,O O O S-FEELING
오늘따라 분위기가 뭔가 지랄하네,O O O S-FEELING
뭔가 많이 좀 질투하네,O O O S-FEELING
오늘 좀 음 짜증나네,O O O S-FEELING
오늘 좀 많이 치가 떨리네,O O O B-FEELING E-FEELING
오늘 좀 기분이 치밀어오르네,O O O S-FEELING
오늘 좀 왠지 치사하네,O O O S-FEELING
오늘 좀 상당히 치욕적이네,O O O S-FEELING
오늘 좀 되게 고통스럽네,O O O S-FEELING
오늘 어쩐지 많이 죽고싶네,O O O S-FEELING
오늘 어쩐지 기분이 토나오네,O O O S-FEELING
오늘 어쩐지 나 화나네,O O O S-FEELING
어쩐지 여기 가뿐함,O O S-FEELING
어쩐지 분위기가 갈구함,O O S-FEELING
어쩐지 되게 갈망함,O O S-FEELING
여기 분위기가 감개무량함,O O S-FEELING
여기 되게 감격함,O O S-FEELING
여기 오늘따라 감동함,O O S-FEELING
여기 상당히 감미로워함,O O S-FEELING
여기 왠지 감사함,O O S-FEELING
요즘 나 감질남,O O S-FEELING
요즘 상당히 경쾌함,O O S-FEELING
요즘 사실 고마움,O O S-FEELING
요즘 있잖아 궁금함,O O S-FEELING
요즘 기분이 근사함,O O S-FEELING
요즘 정말 기분좋음,O O S-FEELING
요즘 많이 기쁨,O O S-FEELING
분위기가 되게 낭만적임,O O S-FEELING
분위기가 많이 달가움,O O S-FEELING
요즘 부쩍 대견함,O O S-FEELING
부쩍 요즘 두근거림,O O S-FEELING
나 부쩍 따뜻함,O O S-FEELING
요즘따라 부쩍 따스함,O O S-FEELING
오늘 좀 음 만족함,O O O S-FEELING
오늘 좀 많이 반가움,O O O S-FEELING
오늘 좀 기분이 보기좋음,O O O S-FEELING
오늘 좀 왠지 부러워함,O O O S-FEELING
오늘 좀 상당히 뿌듯함,O O O S-FEELING
오늘 좀 되게 사랑스러움,O O O S-FEELING
오늘 어쩐지 많이 상쾌함,O O O S-FEELING
오늘 어쩐지 기분이 상큼함,O O O S-FEELING
오늘 어쩐지 나 설렘,O O O S-FEELING
오늘 어쩐지 상당히 섹시함,O O O S-FEELING
오늘 어쩐지 사실 속시원함,O O O S-FEELING
오늘 어쩐지 되게 신남,O O O S-FEELING
오늘 정말 많이 신명남,O O O S-FEELING
오늘 정말 기분이 신바람남,O O O S-FEELING
오늘 정말 나 신비로움,O O O S-FEELING
오늘 기분이 많이 싱글벙글함,O O O S-FEELING
오늘 상당히 여기 아리송함,O O O S-FEELING
오늘 여기 분위기가 알쏭달쏭함,O O O S-FEELING
좀 여기 상당히 어여쁨,O O O S-FEELING
좀 여기 분위기가 예쁨,O O O S-FEELING
나 오늘 좀 우아함,O O O S-FEELING
나 오늘 음 웃함,O O O S-FEELING
나 오늘 많이 웃어넘기함,O O O S-FEELING
나 오늘 기분이 유쾌함,O O O S-FEELING
나 기분이 오늘 자부함,O O O S-FEELING
기분이 나 오늘 재미있음,O O O S-FEELING
기분이 음 좀 조심스러움,O O O S-FEELING
기분이 오늘 좀 좋음,O O O S-FEELING
기분이 오늘 많이 즐거움,O O O S-FEELING
어쩐지 기분이 오늘 천만다행,O O O S-FEELING
왠지 오늘 기분이 친근함,O O O S-FEELING
왠지 나 오늘 친숙함,O O O S-FEELING
사실 나 오늘 콩닥거리함,O O O S-FEELING
오늘 나 사실 쾌적함,O O O S-FEELING
나 오늘 사실 탐나함,O O O S-FEELING
요즘 나 사실 통쾌함,O O O S-FEELING
요즘 나 상당히 편안함,O O O S-FEELING
요즘 나 많이 행복함,O O O S-FEELING
요즘 나 되게 후련함,O O O S-FEELING
오늘따라 여기 되게 훌륭함,O O O S-FEELING
오늘따라 여기 분위기가 흐뭇함,O O O S-FEELING
오늘따라 왠지 여기 흡족함,O O O S-FEELING
오늘따라 분위기가 뭔가 흥겹함,O O O S-FEELING
뭔가 많이 좀 흥미로워함,O O O S-FEELING
오늘 좀 음 희희낙락함,O O O S-FEELING
오늘 좀 많이 이쁨,O O O S-FEELING
오늘 좀 기분이 가슴아픔,O O O S-FEELING
오늘 좀 왠지 가슴앓이,O O O S-FEELING
오늘 좀 상당히 각박함,O O O S-FEELING
오늘 좀 되게 간절함,O O O S-FEELING
오늘 어쩐지 많이 걱정함,O O O S-FEELING
오늘 어쩐지 기분이 고달픔,O O O S-FEELING
오늘 어쩐지 나 고독함,O O O S-FEELING
오늘 어쩐지 상당히 곤욕스러움,O O O S-FEELING
오늘 어쩐지 사실 공허함,O O O S-FEELING
오늘 어쩐지 되게 괴로움,O O O S-FEELING
오늘 정말 많이 그리워함,O O O S-FEELING
오늘 정말 기분이 근심스러움,O O O S-FEELING
오늘 정말 나 글썽글썽함,O O O S-FEELING
오늘 기분이 많이 기구함,O O O S-FEELING
오늘 상당히 여기 기운없음,O O O S-FEELING
오늘 여기 분위기가 낙담함,O O O S-FEELING
좀 여기 상당히 낙심함,O O O S-FEELING
